y_true,y_pred_main_model,y_prob_main_model,y_pred_hyper_classifier,y_prob_hyper_classifier,y_pred_meta_classifier,y_prob_meta_classifier
True,1,0.93604606,1,0.9514958,1,0.96220917
False,1,0.51418525,0,0.0014888997,0,0.007878492
True,1,0.9931471,1,0.93623495,1,0.9626924
True,1,0.9781396,1,0.9970771,1,0.99456763
True,0,0.23930268,1,0.7271401,1,0.81089324
False,1,0.72076195,0,0.010019916,0,0.015967894
False,1,0.8543255,0,0.11017675,0,0.33450595
False,1,0.5758887,0,0.044668935,0,0.09558874
False,0,0.2509895,0,0.0014888997,0,0.0050654914
True,1,0.97119653,1,0.9911936,1,0.994371
True,0,0.12944083,1,0.8907399,1,0.8192832
True,0,0.33486557,1,0.8541331,1,0.83110005
True,0,0.30969855,1,0.7348397,1,0.81089324
True,0,0.24641274,0,0.48257372,1,0.6024964
True,1,0.97610873,1,0.9942135,1,0.994371
True,1,0.6817942,1,0.9942135,1,0.9914205
True,1,0.87973374,1,0.95563304,1,0.9433895
True,1,0.9719729,1,0.9984862,1,0.99456763
False,0,0.049002547,0,0.0014888997,0,0.0050654914
True,1,0.9791088,1,0.9968669,1,0.99456763
True,1,0.89865756,1,0.9820972,1,0.95066047
True,1,0.913735,1,0.99740356,1,0.99246407
False,0,0.36049366,0,0.0014888997,0,0.0064683943
True,0,0.4125504,1,0.95732915,1,0.9359244
False,0,0.46722957,0,0.0014888997,0,0.007878492
False,0,0.21186686,0,0.0014888997,0,0.0050654914
False,0,0.116166346,0,0.0014888997,0,0.0050654914
False,0,0.4217921,0,0.002465418,0,0.007878492
False,1,0.90894836,0,0.0019739198,0,0.0076871095
False,1,0.8466897,0,0.00961792,0,0.015564354
True,1,0.95869863,1,0.9984862,1,0.99456763
False,0,0.04280505,0,0.0014888997,0,0.0050654914
False,0,0.4390432,0,0.0014888997,0,0.007878492
False,0,0.04655315,0,0.0016023163,0,0.0050654914
False,0,0.1783867,0,0.0014888997,0,0.0050654914
True,1,0.93057245,1,0.9984647,1,0.99246407
True,1,0.8552458,1,0.9961063,1,0.991932
False,0,0.20383584,0,0.004208192,0,0.0050654914
False,0,0.036396336,0,0.0016023163,0,0.0050654914
False,0,0.07191305,0,0.0014888997,0,0.0050654914
False,0,0.018877404,0,0.0016023163,0,0.0050654914
True,0,0.21383902,1,0.96562606,1,0.93267584
False,0,0.120603055,0,0.010276044,0,0.010296544
True,1,0.99165726,1,0.997134,1,0.99456763
False,0,0.028740205,0,0.0014888997,0,0.0050654914
False,0,0.022724846,0,0.0014888997,0,0.0050654914
False,0,0.03594699,0,0.0031292709,0,0.0050654914
True,1,0.9606127,1,0.9984647,1,0.99456763
False,0,0.1551408,0,0.0014888997,0,0.0050654914
False,0,0.13613254,0,0.007111641,0,0.010296544
False,0,0.03965636,0,0.0029080869,0,0.0050654914
False,0,0.25760618,0,0.0050742365,0,0.010296544
True,0,0.21664879,0,0.42501622,1,0.57429564
False,0,0.05940422,0,0.0014888997,0,0.0050654914
False,0,0.09563014,0,0.0014888997,0,0.0050654914
False,1,0.82093495,0,0.0014888997,0,0.007878492
True,1,0.98750013,1,0.9980217,1,0.99456763
True,1,0.9841561,1,0.99562526,1,0.994371
True,1,0.8452344,1,0.9984647,1,0.991932
True,1,0.697451,1,0.9984647,1,0.99171937
False,0,0.14079331,0,0.002465418,0,0.0050654914
False,0,0.12508199,0,0.0016023163,0,0.0050654914
False,0,0.14399308,0,0.0014888997,0,0.0050654914
True,1,0.9639368,1,0.99034715,1,0.994371
True,1,0.9564436,1,0.9944971,1,0.994371
True,1,0.9774327,1,0.98338014,1,0.9854504
False,0,0.016931875,0,0.0014888997,0,0.0050654914
False,0,0.28160754,0,0.0014888997,0,0.0050654914
True,1,0.85646224,1,0.99490875,1,0.9916408
True,1,0.8035455,1,0.9984862,1,0.99171937
False,0,0.03946537,0,0.0014888997,0,0.0050654914
False,0,0.12353876,0,0.0014888997,0,0.0050654914
False,0,0.1242968,0,0.0014888997,0,0.0050654914
True,1,0.6813402,1,0.9984199,1,0.99171937
False,0,0.024513377,0,0.0014888997,0,0.0050654914
False,0,0.06634809,0,0.0033115332,0,0.0050654914
True,1,0.98018175,1,0.9925564,1,0.994371
False,0,0.08013086,0,0.0019739198,0,0.0050654914
True,0,0.34638262,1,0.99769634,1,0.99158853
True,1,0.976917,1,0.9970771,1,0.99456763
True,1,0.9728742,1,0.99609923,1,0.99456763
True,1,0.9590179,1,0.9804007,1,0.9646399
False,0,0.112652354,0,0.0043876804,0,0.010296544
False,0,0.027940681,0,0.0014888997,0,0.0050654914
True,1,0.8504658,0,0.28151822,0,0.39709863
False,0,0.019968586,0,0.0014888997,0,0.0050654914
True,1,0.6662911,1,0.9944148,1,0.9914205
False,1,0.62034935,0,0.15154696,0,0.32971197
False,0,0.07565869,0,0.0014888997,0,0.0050654914
True,1,0.9890364,1,0.99034715,1,0.994371
False,0,0.20548797,0,0.0029080869,0,0.0050654914
False,0,0.25247687,0,0.0019739198,0,0.0050654914
True,0,0.40939754,1,0.9984647,1,0.99171937
True,1,0.7227945,1,0.99245775,1,0.9914205
True,0,0.4694329,1,0.9675207,1,0.9359244
True,1,0.79577476,1,0.9636957,1,0.9359244
True,1,0.8818783,1,0.9984647,1,0.991932
True,0,0.38739386,1,0.99576414,1,0.99158853
True,1,0.89359283,1,0.9984647,1,0.99246407
True,1,0.9572859,1,0.99562526,1,0.994371
True,1,0.8877548,1,0.74274564,1,0.87066644
True,1,0.9843029,1,0.99555784,1,0.994371
True,0,0.36260906,1,0.98504514,1,0.9764796
False,0,0.029551191,0,0.0014888997,0,0.0050654914
True,0,0.14323261,1,0.99088037,1,0.98869985
False,1,0.8920777,1,0.98565084,1,0.97988796
True,1,0.9866933,1,0.99581796,1,0.99456763
False,0,0.2111873,0,0.0014888997,0,0.0050654914
True,0,0.25137952,1,0.9979845,1,0.98909235
False,0,0.037690822,0,0.0014888997,0,0.0050654914
True,1,0.9082714,1,0.9984647,1,0.99246407
False,0,0.068128444,0,0.0014888997,0,0.0050654914
False,0,0.028921511,0,0.0031292709,0,0.0050654914
False,0,0.079911046,0,0.002465418,0,0.0050654914
True,1,0.9634883,1,0.96751404,1,0.9626924
False,1,0.64368165,0,0.2649811,0,0.36600783
True,1,0.6443529,1,0.9903398,1,0.9914205
False,0,0.10145046,0,0.0014888997,0,0.0050654914
True,1,0.9542906,1,0.9979845,1,0.99456763
True,1,0.8177629,1,0.9984647,1,0.99171937
True,1,0.9544788,1,0.9789409,1,0.9646399
False,0,0.0047156294,0,0.0016023163,0,0.0050654914
False,0,0.42345518,0,0.004208192,0,0.007878492
False,0,0.038570337,0,0.0014888997,0,0.0050654914
True,1,0.8467712,1,0.9820331,1,0.9462883
True,1,0.975176,1,0.9581986,1,0.9626924
True,0,0.37244788,1,0.9578756,1,0.93764246
False,0,0.25250167,0,0.0014888997,0,0.0050654914
True,1,0.9890364,1,0.99245775,1,0.994371
True,0,0.4487507,1,0.77421904,1,0.85508466
True,1,0.9498451,1,0.99555784,1,0.994371
False,0,0.031275764,0,0.0016023163,0,0.0050654914
False,0,0.031052325,0,0.0014888997,0,0.0050654914
False,0,0.1290066,0,0.0014888997,0,0.0050654914
True,1,0.9497856,1,0.99609923,1,0.99456763
False,0,0.051970012,0,0.0014888997,0,0.0050654914
False,0,0.10684239,0,0.0014888997,0,0.0050654914
True,1,0.9568025,1,0.99266243,1,0.994371
True,0,0.40958297,1,0.96664333,1,0.9359244
True,1,0.72233623,1,0.99245775,1,0.9914205
True,1,0.7431196,1,0.98369825,1,0.975804
True,1,0.9481242,1,0.995466,1,0.994371
False,0,0.015951732,0,0.0019739198,0,0.0050654914
False,1,0.8713235,1,0.60014147,1,0.7322736
True,1,0.88386947,1,0.88192004,1,0.8877514
False,0,0.05184884,0,0.0014888997,0,0.0050654914
False,0,0.40870732,0,0.0014888997,0,0.007878492
True,1,0.97295827,1,0.99356383,1,0.994371
True,1,0.9724874,1,0.9984862,1,0.99456763
False,0,0.034001485,0,0.042925365,0,0.063462086
False,0,0.046399776,0,0.0043876804,0,0.010296544
False,0,0.25105184,0,0.0029080869,0,0.0050654914
True,1,0.7652985,1,0.9960432,1,0.99171937
False,0,0.07550042,0,0.0016023163,0,0.0050654914
True,1,0.99198663,1,0.9984862,1,0.99456763
False,0,0.019009378,0,0.0016023163,0,0.0050654914
False,0,0.35947815,0,0.0031292709,0,0.0064683943
True,1,0.915332,1,0.9365125,1,0.94798464
False,0,0.30673885,0,0.0031292709,0,0.0050654914
False,0,0.023391029,0,0.0014888997,0,0.0050654914
True,1,0.9738062,1,0.86753035,1,0.9236608
False,0,0.03433103,0,0.0014888997,0,0.0050654914
False,1,0.61391354,0,0.0014888997,0,0.007878492
True,0,0.1986211,1,0.9877176,1,0.9745223
True,1,0.90695703,1,0.99545276,1,0.992192
True,1,0.9463756,1,0.9882919,1,0.98835075
True,1,0.73037094,1,0.9984647,1,0.99171937
False,0,0.029726917,0,0.0014888997,0,0.0050654914
False,0,0.17942794,0,0.0014888997,0,0.0050654914
False,0,0.20965736,0,0.002465418,0,0.0050654914
True,1,0.9717621,1,0.9925964,1,0.994371
True,1,0.97397906,1,0.99245185,1,0.994371
False,0,0.023184815,0,0.0014888997,0,0.0050654914
False,1,0.626768,0,0.0033115332,0,0.007878492
True,0,0.29135996,0,0.014297281,0,0.010296544
True,1,0.90284353,1,0.9983606,1,0.99246407
False,0,0.1490898,0,0.0014888997,0,0.0050654914
False,0,0.23306283,0,0.006295454,0,0.010296544
True,1,0.7957593,1,0.9854702,1,0.975804
False,0,0.28625277,0,0.0014888997,0,0.0050654914
True,1,0.6273645,1,0.9979845,1,0.99171937
True,1,0.7977903,1,0.9984862,1,0.99171937
False,1,0.8030648,1,0.7271401,1,0.85508466
False,0,0.07487458,0,0.0014888997,0,0.0050654914
False,0,0.059639562,0,0.0014888997,0,0.0050654914
False,0,0.23725839,0,0.0029080869,0,0.0050654914
True,0,0.2830135,1,0.9885466,1,0.9745223
False,0,0.048730962,0,0.0014888997,0,0.0050654914
True,1,0.9062122,1,0.9984199,1,0.99246407
True,1,0.69652206,1,0.97529626,1,0.9391808
False,0,0.33824602,0,0.002465418,0,0.0064683943
True,1,0.8259062,1,0.9984647,1,0.99171937
True,1,0.78638154,1,0.98378223,1,0.975804
True,1,0.985832,1,0.9925964,1,0.994371
True,1,0.9189098,1,0.99631727,1,0.99246407
False,0,0.032476798,0,0.002465418,0,0.0050654914
True,1,0.557367,1,0.98637706,1,0.975804
False,0,0.0052106557,0,0.0016023163,0,0.0050654914
True,0,0.32907173,1,0.99818975,1,0.98909235
False,0,0.013556141,0,0.0019947924,0,0.0050654914
True,1,0.98060066,1,0.96664333,1,0.9626924
False,0,0.11250596,0,0.004208192,0,0.0050654914
True,1,0.6585006,1,0.7348397,1,0.85508466
True,0,0.3576217,1,0.56215394,1,0.65806705
False,0,0.325038,0,0.0014888997,0,0.0050654914
False,0,0.18315788,0,0.0014888997,0,0.0050654914
False,0,0.06688133,0,0.0016023163,0,0.0050654914
False,1,0.57087564,0,0.047265057,0,0.09558874
True,1,0.98804456,1,0.9936581,1,0.994371
True,1,0.9380963,1,0.99442,1,0.99429566
True,1,0.9843433,1,0.99690837,1,0.99456763
True,1,0.97681946,1,0.99792564,1,0.99456763
False,1,0.6649449,0,0.004208192,0,0.007878492
False,0,0.24865586,0,0.0014888997,0,0.0050654914
False,0,0.06679825,0,0.0014888997,0,0.0050654914
False,1,0.5306024,0,0.002465418,0,0.007878492
False,0,0.1776654,0,0.0014888997,0,0.0050654914
True,1,0.734621,1,0.94402605,1,0.9359244
False,0,0.47828728,0,0.0029080869,0,0.007878492
True,1,0.91941166,1,0.9830389,1,0.97988796
True,1,0.8248928,1,0.9949451,1,0.9914205
True,1,0.9551149,1,0.99581796,1,0.99456763
True,1,0.9804551,1,0.9984647,1,0.99456763
True,0,0.06950542,0,0.41978553,1,0.57429564
False,0,0.096135795,0,0.0014888997,0,0.0050654914
False,0,0.079358995,0,0.0014888997,0,0.0050654914
True,1,0.9571669,1,0.9841547,1,0.9854504
False,0,0.027241567,0,0.0016023163,0,0.0050654914
False,0,0.07336196,0,0.0014888997,0,0.0050654914
True,1,0.9272641,1,0.9984862,1,0.99246407
True,1,0.9559519,1,0.9820331,1,0.9646399
False,0,0.29141456,0,0.0014888997,0,0.0050654914
True,1,0.9863732,1,0.9980217,1,0.99456763
True,1,0.74962157,1,0.9984647,1,0.99171937
False,0,0.058919646,0,0.0016023163,0,0.0050654914
False,0,0.24578308,0,0.0014888997,0,0.0050654914
True,1,0.9761188,1,0.99609923,1,0.99456763
False,1,0.875897,0,0.0016023163,0,0.007677792
True,1,0.9502052,1,0.9984862,1,0.99456763
False,0,0.19211902,0,0.0019739198,0,0.0050654914
True,1,0.974726,1,0.9984199,1,0.99456763
False,0,0.008289615,0,0.0014888997,0,0.0050654914
True,1,0.98972964,1,0.98139006,1,0.9646399
True,1,0.9466373,1,0.99740356,1,0.99456763
True,1,0.9890364,1,0.99245775,1,0.994371
False,0,0.036177475,0,0.0014888997,0,0.0050654914
False,0,0.010699692,0,0.0016023163,0,0.0050654914
True,1,0.7499609,1,0.9984647,1,0.99171937
False,0,0.042934768,0,0.0029080869,0,0.0050654914
True,1,0.9933456,1,0.9984862,1,0.99456763
True,1,0.9634778,1,0.93566406,1,0.9626924
False,0,0.052254908,0,0.0014888997,0,0.0050654914
True,1,0.923053,1,0.9980106,1,0.99246407
False,0,0.02527719,1,0.8367609,1,0.81089324
False,0,0.06832304,1,0.90811926,1,0.90523607
False,0,0.04213845,0,0.0014888997,0,0.0050654914
False,0,0.020638937,0,0.0043876804,0,0.010296544
True,0,0.08585685,1,0.9906589,1,0.98869985
False,0,0.0061555733,0,0.0016023163,0,0.0050654914
True,1,0.8680484,1,0.99581796,1,0.991932
True,1,0.9415629,1,0.9974119,1,0.99449486
False,0,0.46229348,0,0.007004369,0,0.015967894
True,1,0.7577129,1,0.63903844,1,0.7056552
False,0,0.16214384,0,0.0014888997,0,0.0050654914
False,1,0.5706527,0,0.0014888997,0,0.007878492
False,0,0.13571541,1,0.77284306,1,0.81089324
True,1,0.94489235,1,0.69329,1,0.8549874
True,1,0.94023895,1,0.9984647,1,0.99449486
False,0,0.038794477,0,0.0014888997,0,0.0050654914
True,1,0.98291886,1,0.9966203,1,0.99456763
False,0,0.004295154,0,0.0014888997,0,0.0050654914
False,0,0.10890406,0,0.0014888997,0,0.0050654914
True,0,0.27048418,1,0.99470043,1,0.98869985
False,0,0.1104553,0,0.0014888997,0,0.0050654914
False,1,0.8635042,1,0.67937,1,0.7939795
False,0,0.032504234,0,0.0016023163,0,0.0050654914
True,1,0.9746479,1,0.9976325,1,0.99456763
False,0,0.0925757,0,0.002465418,0,0.0050654914
True,1,0.9485724,1,0.99732625,1,0.99456763
True,1,0.95076495,1,0.71632874,1,0.9114967
False,0,0.037314046,0,0.0014888997,0,0.0050654914
False,0,0.022065166,0,0.0014888997,0,0.0050654914
False,0,0.048392,0,0.0014888997,0,0.0050654914
False,0,0.03014288,0,0.002465418,0,0.0050654914
True,1,0.9830042,1,0.99684346,1,0.99456763
True,1,0.9780401,1,0.99562526,1,0.994371
True,1,0.50341505,1,0.99311185,1,0.9914205
True,1,0.9300317,1,0.99490875,1,0.992192
True,1,0.78351414,1,0.9973278,1,0.99171937
True,1,0.96300757,1,0.9455139,1,0.9626924
False,0,0.18627422,0,0.004208192,0,0.0050654914
True,1,0.63154286,1,0.9634383,1,0.9359244
False,1,0.86119753,0,0.0014888997,0,0.007677792
True,1,0.98581403,1,0.99555784,1,0.994371
True,1,0.99091095,1,0.9984647,1,0.99456763
False,0,0.047510207,0,0.0016023163,0,0.0050654914
False,0,0.24543333,0,0.011400789,0,0.010296544
False,0,0.018318119,0,0.0016023163,0,0.0050654914
True,0,0.24034055,1,0.7451639,1,0.81089324
True,0,0.47757038,1,0.9984647,1,0.99171937
False,0,0.41260386,0,0.0065219374,0,0.015967894
True,1,0.9515798,1,0.9769378,1,0.9646399
True,1,0.686974,1,0.98583543,1,0.975804
False,0,0.3199215,0,0.0014888997,0,0.0050654914
True,1,0.84395635,1,0.9984647,1,0.991932
True,1,0.96485704,1,0.9900305,1,0.994371
False,0,0.012032748,0,0.0014888997,0,0.0050654914
False,0,0.08738481,0,0.0029080869,0,0.0050654914
True,1,0.9503755,1,0.9984647,1,0.99456763
True,0,0.17710121,1,0.9980106,1,0.98909235
False,1,0.7322604,0,0.0014888997,0,0.007878492
True,1,0.95909685,1,0.9984199,1,0.99456763
True,0,0.058010194,1,0.9984862,1,0.98909235
True,1,0.98197454,1,0.9984647,1,0.99456763
True,1,0.9543696,1,0.9739367,1,0.9646399
True,1,0.9582877,1,0.9984862,1,0.99456763
True,1,0.8926015,1,0.7900032,1,0.88041645
False,0,0.03852477,0,0.0014888997,0,0.0050654914
True,0,0.44469053,1,0.69359237,1,0.77158266
True,1,0.9461757,1,0.9984647,1,0.99456763
False,0,0.048239194,0,0.0016023163,0,0.0050654914
True,1,0.8768966,1,0.9984862,1,0.991932
True,1,0.9447982,1,0.99490875,1,0.994371
False,0,0.122814104,0,0.002465418,0,0.0050654914
True,1,0.93547684,1,0.9984647,1,0.99449486
True,1,0.6978443,1,0.9984647,1,0.99171937
True,1,0.979779,1,0.9984647,1,0.99456763
True,1,0.98887527,1,0.99245185,1,0.994371
True,1,0.9686129,1,0.9970771,1,0.99456763
True,0,0.1742406,1,0.9774035,1,0.9360862
False,0,0.03945067,0,0.0016023163,0,0.0050654914
False,0,0.4607585,0,0.0014888997,0,0.007878492
True,1,0.97101116,1,0.9371757,1,0.9626924
True,1,0.9713596,1,0.9984862,1,0.99456763
False,0,0.2489051,0,0.0038536335,0,0.0050654914
False,0,0.0433307,0,0.0016023163,0,0.0050654914
True,1,0.9792642,1,0.99581796,1,0.99456763
False,0,0.016216924,0,0.0014888997,0,0.0050654914
True,1,0.98885417,1,0.9852228,1,0.9854504
False,0,0.2199777,1,0.7781854,1,0.81089324
False,0,0.14932571,0,0.0014888997,0,0.0050654914
True,1,0.97616005,1,0.9984647,1,0.99456763
False,0,0.33218166,0,0.0014888997,0,0.0064683943
True,1,0.98008335,1,0.97073394,1,0.9626924
False,0,0.09952723,0,0.0016023163,0,0.0050654914
False,0,0.033701815,0,0.002465418,0,0.0050654914
False,0,0.061937317,0,0.002465418,0,0.0050654914
True,1,0.9385285,1,0.9959978,1,0.99449486
True,1,0.99499464,1,0.9984647,1,0.99456763
True,1,0.9789915,1,0.99609923,1,0.99456763
False,0,0.07879874,0,0.0014888997,0,0.0050654914
True,1,0.55285096,1,0.9956863,1,0.99171937
True,1,0.6312061,1,0.925155,1,0.9359244
True,1,0.55664355,0,0.47703278,1,0.6720576
True,1,0.98821324,1,0.9789409,1,0.9646399
True,0,0.21833445,1,0.9983606,1,0.98909235
True,1,0.5873937,1,0.9984862,1,0.99171937
True,1,0.88702214,1,0.9984862,1,0.991932
True,0,0.102163404,1,0.9984647,1,0.98909235
True,1,0.9729335,1,0.9984647,1,0.99456763
False,0,0.03611096,0,0.0016023163,0,0.0050654914
True,1,0.5116892,1,0.5264829,1,0.6720576
True,1,0.948798,1,0.99302024,1,0.994371
False,0,0.29779166,0,0.0033115332,0,0.0050654914
False,0,0.029707624,0,0.0038536335,0,0.0050654914
True,0,0.251473,1,0.9848798,1,0.9745223
False,0,0.10666126,0,0.0014888997,0,0.0050654914
True,1,0.75983596,1,0.9984647,1,0.99171937
True,1,0.9632836,1,0.9932249,1,0.994371
False,0,0.10428887,0,0.002465418,0,0.0050654914
True,1,0.8495758,1,0.9918646,1,0.9916408
True,1,0.9110017,1,0.9984647,1,0.99246407
False,0,0.1127431,0,0.0019739198,0,0.0050654914
True,1,0.9500925,1,0.99630886,1,0.99456763
False,0,0.04701541,0,0.002465418,0,0.0050654914
True,1,0.7388095,0,0.1635399,0,0.32971197
True,1,0.8861944,1,0.9942135,1,0.9916408
False,0,0.035544433,0,0.0016023163,0,0.0050654914
True,1,0.9904997,1,0.9970771,1,0.99456763
True,1,0.98887527,1,0.99289274,1,0.994371
True,1,0.9572173,1,0.9984647,1,0.99456763
True,1,0.87167996,1,0.9984647,1,0.991932
False,0,0.47473708,0,0.021770708,0,0.015967894
True,1,0.9624504,1,0.9970771,1,0.99456763
False,0,0.36232975,0,0.0014888997,0,0.0064683943
False,1,0.51891685,0,0.004208192,0,0.007878492
False,0,0.028041374,0,0.0014888997,0,0.0050654914
False,0,0.16721018,0,0.0014888997,0,0.0050654914
True,1,0.9865324,1,0.99356383,1,0.994371
False,0,0.049681325,0,0.0014888997,0,0.0050654914
True,1,0.98388034,1,0.99581796,1,0.99456763
False,0,0.19665737,0,0.0031292709,0,0.0050654914
False,0,0.052424658,0,0.0014888997,0,0.0050654914
True,1,0.9957073,1,0.9984647,1,0.99456763
True,1,0.95869863,1,0.9984862,1,0.99456763
True,1,0.85117656,1,0.758647,1,0.87066644
False,0,0.09160611,0,0.18439794,0,0.27089992
True,0,0.018854536,0,0.0016023163,0,0.0050654914
False,1,0.709414,0,0.002465418,0,0.007878492
True,1,0.69607776,1,0.9984647,1,0.99171937
True,1,0.9817909,1,0.9942135,1,0.994371
True,1,0.6030064,1,0.9980106,1,0.99171937
True,1,0.65650326,1,0.9961344,1,0.99171937
False,1,0.96007615,1,0.9789409,1,0.9646399
False,0,0.16864945,0,0.0014888997,0,0.0050654914
True,1,0.9702827,1,0.9984862,1,0.99456763
False,0,0.14010577,0,0.0014888997,0,0.0050654914
True,0,0.21774946,1,0.9984647,1,0.98909235
False,0,0.017551417,0,0.002465418,0,0.0050654914
False,0,0.0943808,0,0.00961792,0,0.010296544
True,1,0.8624078,1,0.9984647,1,0.991932
False,0,0.08853683,0,0.0019739198,0,0.0050654914
False,1,0.8670894,0,0.0014888997,0,0.007677792
True,1,0.9037415,1,0.9984199,1,0.99246407
False,0,0.011547602,0,0.0019739198,0,0.0050654914
True,1,0.95281565,1,0.89129925,1,0.9245077
True,1,0.9816789,1,0.99496484,1,0.994371
True,1,0.8080615,1,0.9857085,1,0.975804
False,0,0.0786533,0,0.0014888997,0,0.0050654914
False,0,0.026838988,0,0.0014888997,0,0.0050654914
True,1,0.5173589,1,0.9984647,1,0.99171937
True,1,0.84453547,1,0.9984647,1,0.991932
False,0,0.4669568,0,0.0031292709,0,0.007878492
False,0,0.20007235,0,0.0014888997,0,0.0050654914
False,0,0.13082904,0,0.0014888997,0,0.0050654914
True,1,0.9944417,1,0.9984647,1,0.99456763
True,1,0.8884873,1,0.99784803,1,0.991932
True,0,0.43374422,1,0.962389,1,0.9359244
False,0,0.011643328,0,0.0016023163,0,0.0050654914
True,1,0.74932826,1,0.9934001,1,0.9914205
True,1,0.98060066,1,0.9784066,1,0.9646399
True,1,0.97856677,1,0.9965927,1,0.99456763
True,1,0.9268788,1,0.7054089,1,0.8082375
True,1,0.70592254,1,0.997198,1,0.99171937
False,0,0.21908873,0,0.0014888997,0,0.0050654914
False,0,0.38488066,0,0.033633027,0,0.01312909
False,0,0.03804505,0,0.0014888997,0,0.0050654914
False,1,0.5315259,0,0.0014888997,0,0.007878492
False,0,0.1356474,1,0.95023286,1,0.90523607
False,0,0.06745509,0,0.0031292709,0,0.0050654914
True,1,0.8462119,1,0.53701913,1,0.7004243
False,0,0.14134021,0,0.002465418,0,0.0050654914
True,1,0.91035044,1,0.99442,1,0.992192
True,1,0.7235299,1,0.9984647,1,0.99171937
True,1,0.9771404,1,0.9984647,1,0.99456763
False,0,0.0133141,0,0.0014888997,0,0.0050654914
False,0,0.04824992,0,0.0034493182,0,0.0050654914
True,1,0.98690885,1,0.9984862,1,0.99456763
False,0,0.083037816,0,0.0014888997,0,0.0050654914
False,0,0.072734684,0,0.0014888997,0,0.0050654914
False,0,0.07334074,0,0.0014888997,0,0.0050654914
False,0,0.22977372,0,0.0014888997,0,0.0050654914
False,0,0.08427117,0,0.0014888997,0,0.0050654914
True,1,0.72107214,1,0.98369825,1,0.975804
True,1,0.83793306,1,0.9984647,1,0.991932
False,1,0.8944949,0,0.15367794,0,0.35077378
False,0,0.08372757,0,0.0014888997,0,0.0050654914
False,0,0.30438823,0,0.0019739198,0,0.0050654914
True,1,0.97694176,1,0.9984647,1,0.99456763
False,0,0.026337415,0,0.0014888997,0,0.0050654914
False,0,0.34793442,0,0.0016023163,0,0.0064683943
False,0,0.15908183,1,0.51566434,1,0.6024964
False,0,0.28132498,0,0.0014888997,0,0.0050654914
True,1,0.77110076,1,0.99600863,1,0.99171937
True,1,0.99364614,1,0.9984647,1,0.99456763
False,0,0.14904128,0,0.0014888997,0,0.0050654914
False,0,0.25154808,0,0.0014888997,0,0.0050654914
False,0,0.28704154,0,0.0019739198,0,0.0050654914
False,0,0.322424,0,0.0019947924,0,0.0050654914
False,0,0.424219,0,0.0014888997,0,0.007878492
True,1,0.9830837,1,0.9984862,1,0.99456763
False,0,0.22227529,0,0.010276044,0,0.010296544
True,1,0.92577636,1,0.9577622,1,0.94798464
False,0,0.18207271,0,0.0014888997,0,0.0050654914
True,1,0.8318715,1,0.99245185,1,0.99130553
True,1,0.9893907,1,0.9925964,1,0.994371
False,0,0.014646055,0,0.0014888997,0,0.0050654914
True,1,0.75809944,1,0.99286896,1,0.9914205
False,0,0.11363354,0,0.012833055,0,0.010296544
True,1,0.97682136,1,0.99490875,1,0.994371
True,0,0.18612085,1,0.99779177,1,0.98909235
False,1,0.51981324,0,0.002465418,0,0.007878492
False,1,0.50186837,0,0.0014888997,0,0.007878492
False,0,0.12643875,0,0.002465418,0,0.0050654914
True,1,0.6497901,1,0.9984647,1,0.99171937
True,1,0.9195392,1,0.9915325,1,0.992192
False,0,0.0095774345,0,0.0014888997,0,0.0050654914
False,0,0.02743531,0,0.0014888997,0,0.0050654914
True,1,0.9158166,1,0.9984862,1,0.99246407
True,0,0.36264297,1,0.9984647,1,0.99158853
False,0,0.0077310633,0,0.0031292709,0,0.0050654914
True,1,0.6651579,1,0.9947896,1,0.9914205
True,1,0.9701071,1,0.9157788,1,0.9626924
True,1,0.9819603,1,0.9984647,1,0.99456763
True,1,0.98907626,1,0.99366647,1,0.994371
True,1,0.76016456,1,0.9984647,1,0.99171937
False,0,0.014601646,0,0.0016023163,0,0.0050654914
False,0,0.22690274,0,0.0014888997,0,0.0050654914
True,1,0.9108775,1,0.9984647,1,0.99246407
True,1,0.9644019,1,0.9694436,1,0.9626924
False,0,0.045128625,0,0.004208192,0,0.0050654914
True,1,0.98931354,1,0.98624563,1,0.9854504
True,1,0.9512742,1,0.9984647,1,0.99456763
False,0,0.2519339,0,0.0014888997,0,0.0050654914
True,1,0.9843524,1,0.9980217,1,0.99456763
True,1,0.57530814,1,0.9984647,1,0.99171937
False,0,0.15483011,0,0.0014888997,0,0.0050654914
False,0,0.17445299,0,0.052056972,0,0.063462086
False,1,0.5798077,0,0.0016023163,0,0.007878492
True,1,0.9571925,1,0.9980106,1,0.99456763
True,1,0.72997665,1,0.99799454,1,0.99171937
False,0,0.32931504,0,0.011429843,0,0.010296544
False,0,0.03419593,0,0.0014888997,0,0.0050654914
False,0,0.15794574,0,0.0014888997,0,0.0050654914
True,1,0.94432044,1,0.9984199,1,0.99456763
False,0,0.22736752,0,0.0014888997,0,0.0050654914
True,1,0.8487171,1,0.9974228,1,0.991932
True,1,0.93273455,1,0.99783725,1,0.99449486
True,1,0.67498875,1,0.99765706,1,0.99171937
True,1,0.872865,1,0.97350127,1,0.9462883
False,0,0.055022743,0,0.0014888997,0,0.0050654914
False,0,0.050343547,0,0.0016023163,0,0.0050654914
False,0,0.119042434,0,0.0014888997,0,0.0050654914
True,1,0.984405,1,0.9984647,1,0.99456763
